"species","compound_name","Orbi_1231","Orbi_1232","Orbi_1233","Orbi_1234","Orbi_1236","Orbi_1237","Orbi_1238","Orbi_1240","Orbi_1241","Orbi_1242","Orbi_1243","Orbi_1244","Orbi_1245","Orbi_1246","Orbi_1247","Orbi_1280","Orbi_1281","Orbi_1282","Orbi_1283","Orbi_1284","Orbi_1285","Orbi_1286","Orbi_1287","Orbi_1288","Orbi_1290","Orbi_1291","Orbi_1292","Orbi_1293","Orbi_1296","Orbi_1297","Orbi_1299","Orbi_1309","Orbi_1310","Orbi_1312","Orbi_1315","Orbi_1316"
"S_DGCC","S_DGCC 42:4 +3O",405036.387802371,650593.010095616,405805.312554502,571654.817814175,669036.222456648,469425.803303074,523480.342817599,258674.142938579,345442.986589175,363134.698642811,571801.478837337,609962.117634257,227801.96929078,296090.200504072,550585.71057999,1248562.61299003,1427803.82085261,978321.336645941,685503.856696304,1372069.93043689,795730.275489658,1037389.82649984,1224717.01182941,674439.335435617,661905.493961607,1085011.82309817,861988.031101885,754696.813642162,1002779.90178256,1391006.78142714,1046976.41184,592032.053669085,435491.43330472,418050.567123689,454110.638564169,694580.457938855
"S_DGCC","S_DGCC 42:7 +4O",3093293.42023102,1013512.23405132,328207.144782722,1772615.61649753,4418495.447457,1147582.75593428,978875.530450464,171773.80327893,572765.800478365,319373.048522401,382810.686697504,4362839.13062965,89884.9593553613,907997.804716979,2501096.98261306,653257.124227297,1459494.79380192,1441924.72415813,614270.714548716,635087.702715452,290040.960978938,2119228.18800588,156100.208194415,99601.11422517,0,1108460.75342137,1006173.71017861,1936407.20886781,33007.2869763645,437783.725008525,685712.488701479,1673381.24810873,6086233.97581878,385725.1428664,5908273.83661169,2110678.10696859
"S_DGCC","S_DGCC 42:9 +2O",0,1887239.06502836,0,4835199.32062491,1466475.04886709,2965478.11253904,3812908.90028654,0,3608666.14338072,0,0,0,0,0,0,3437485.50772176,0,1008384.51587517,43250.0292108063,8155405.68370095,0,0,41933.4825745797,0,0,0,0,0,0,1036120.94009174,0,3118408.93859373,29132.3938661298,0,22409.5747321265,0
"S_DGCC","S_DGCC 44:0 +1O",5160610.49396612,1494703.53896596,1947395.89519638,12684056.1195394,14052969.738768,1553413.0101286,2225655.029038,1458010.89441236,1675725.52296246,2568961.45194183,1577820.00291129,2257799.06017287,763638.381621571,3176532.65911814,6383627.66102643,11254146.8766364,10969288.498073,15448586.6113468,4018598.68672534,13147617.1639752,3327849.79119894,6578962.97424352,34408455.4047239,1051464.00297442,762974.88252902,483049.762771896,6561176.92785563,15207885.5375156,1826924.10806123,30041291.4822476,12063576.9768233,3382520.40328626,7409597.40587857,3225626.95286692,8402004.88797407,6316358.69167399
"S_DGCC","S_DGCC 44:0 +4O",3771432.62263685,2591490.80460741,432114.788148679,5378516.42139546,7482679.50736127,2737529.12858905,2320301.68899882,1878574.67374597,1789286.28263932,3709112.61075355,1003350.57717496,2242168.75337265,1257827.47938735,1665634.90457515,7019750.25728474,8741442.18206652,4801959.49418878,4147225.66473508,943741.962415841,4956212.63391072,4056967.48973754,5984578.81590091,9210064.99623908,862559.101916881,327182.625393625,2191335.17766861,3929546.64013034,7309973.87419362,4081159.11034372,8965271.30081415,9475749.97376381,3129690.7904944,7761343.33639621,673199.029000006,6273662.13217697,4567001.40091792
"S_DGCC","S_DGCC 44:1 +1O",1827760.65852926,623665.388592084,275164.109480435,4712211.94207446,5336273.72137192,506515.267725988,1029221.47249291,621726.600602177,1216388.30882213,1051911.10664941,880587.53306882,1411961.10475475,607547.545654611,928597.0023411,3596268.57244257,4909668.84076292,3860350.94712717,3608697.36623461,1629503.98232865,5418001.25163709,1534764.39097049,2797644.63617733,10808310.3620489,716098.831681926,333921.509231166,1747914.60957606,3172992.68547572,5035512.71147453,1182209.46203985,10693858.3330291,5752344.20604622,1770548.82995532,3612922.75183091,1038582.64576725,3177795.13543664,2318352.1330938
"S_DGCC","S_DGCC 44:1 +4O",1080651.03525533,972025.458947974,78016.6734937488,13499366.0768827,1716556.22206219,1544879.27565052,2445800.5843934,1798838.23621379,1224109.35899804,2499435.96687725,1170818.06923095,1904597.44823017,1971711.45780836,658685.432425005,2362819.87984544,3630429.61064206,2330278.84046699,1539509.96942666,222916.651162586,2124866.13699353,3232437.74275011,2286817.49926595,2854752.17407351,296684.604008422,432764.983645735,1035159.59225934,2510807.24484013,3655082.02441066,3306890.13687414,4885943.26638246,6644843.1506864,2365186.32337283,3265305.45694101,314425.193070449,2399929.47174349,1582814.33473601
"S_DGCC","S_DGCC 44:3 +1O",6765038.67094662,2994714.58582887,2890542.46730216,12854662.5625957,20796187.009593,3200025.51106048,3158553.71973755,915175.202862267,3963628.28137892,1737224.51977165,846536.097556579,3009037.2294772,607457.657583578,5593324.28573233,7374535.52989528,11235842.0307917,7687263.80951409,22682472.3285276,6291167.31906682,18578808.9433233,2561019.47386742,5546645.27121096,27535354.406554,2029627.76874274,432125.995376255,6310791.16561429,6620363.07018397,17823923.9622839,1716906.62443946,32446151.1294682,16520818.9206509,5239901.50720031,8620545.47483949,1613432.82597654,10527220.7261192,9361719.22063007
"S_DGCC","S_DGCC 44:4 +3O",1265005.82148665,1419549.12529931,1742876.64623149,1695662.33542287,1449222.45266105,1950864.4242508,1410663.88491095,777432.04456782,1192070.07684783,1687734.29417766,1961596.85392025,1104731.25753352,872453.190758974,1468499.6170826,1362444.35084874,2512210.28815992,2807012.88000019,2443105.82326581,2234517.82418238,3360531.02855267,2692958.40319216,3098933.9030671,2574309.21810972,2337301.54327896,2596830.68505301,2364659.1825856,2072767.64309973,1868137.35021128,2366027.40796273,2152914.49991181,2322963.78607443,1562727.43911406,1912616.17684888,1314037.00397103,1672467.52279628,1171746.38619447
"S_DGCC","S_DGCC 44:4 +4O",519291.489555762,773749.859007599,393099.787070264,709732.617554379,580147.370951326,473179.710409383,661898.692714882,176827.88919895,586074.885297541,497123.628704811,376587.618099297,380049.962115333,381413.730204287,291671.628255772,423601.703790152,910342.0585014,1206072.55923667,1037830.90942861,902820.8851875,1495170.75952804,836521.458752,883625.296035263,1322925.96016728,901166.998729156,1143748.55145938,933661.561626974,933332.816365193,1100324.73844826,1769683.05655608,1343755.95349651,1306629.30622283,637042.06199886,1113981.12929979,507455.414487692,686775.837021298,671380.147440265
"S_DGCC","S_DGCC 44:5 +1O",1131466.11729885,737923.455668807,132599.570555701,2170643.91443476,3795948.49030231,923476.665685988,1166891.72203282,212777.29546219,860502.848485357,288850.120017438,0,1096907.66842359,44451.687128605,580555.284461414,1138831.33203856,3393147.02964584,1322009.92283528,2187101.28094348,316914.013271799,3038101.45551952,411546.694452324,770349.366989361,6895078.14321393,59726.9351371816,0,633716.936841437,994133.088055547,1991911.9176174,420632.533041732,4130997.85280274,1452104.93953637,1679999.00371161,1886690.21495531,117469.565393201,1732627.98725362,828197.411835149
"S_DGCC","S_DGCC 46:0 +4O",2647780.32872567,2026082.27779022,753607.700270901,3661198.95955788,4705481.1220871,2062691.83623574,1661403.57574121,855088.043486468,2381945.09973332,1761335.27120852,320169.928820691,2147238.45538755,400978.934681938,1733571.89250407,3165245.50274183,6839807.32478906,3521845.27635934,5024484.90617346,1760393.88996191,5878025.64189561,1612660.93956155,3068469.69363954,6281218.2236811,856704.274398829,71460.4788607449,2093197.56044882,2313803.0830881,5648055.78271311,1347742.81395924,6005035.24968367,5121576.2086183,3928528.02644417,3762110.67287805,754168.702335939,4623453.4098943,3231128.71509603
"S_DGCC","S_DGCC 46:1 +4O",17884069.4216328,6113180.73545182,2281084.40280962,19647630.0202308,28139142.8018177,7952752.45837004,6913573.53806266,1380046.80230899,6380002.34742533,3171591.87652165,955047.249788405,4785588.91726228,831033.422508788,9986422.25803581,9995938.55218943,24016974.0245,17898269.3980828,22565244.0271923,7306925.22041585,26675999.1227126,3449895.94142336,10823216.9101601,22083713.6725108,3409187.83594734,941518.054350515,10417096.4126889,12269694.6140962,28620843.5381269,3529710.48759793,35087505.1525996,19991491.1806839,11740045.9478076,17990392.28346,3556398.72981251,17858853.3148785,11934809.4669188
"S_DGCC","S_DGCC 46:4 +1O",6703123.20642097,1749662.09839049,1753997.75656498,8632248.85822162,11627159.9659142,2153951.87265593,1985423.67352156,1025256.80499465,3384217.14930369,1724994.76763064,1065374.39652256,3046831.37560267,399221.181097181,4729082.74658353,4683149.64009843,6921863.49184728,7379542.1640737,14538409.2570208,4583288.72972078,11511385.463853,2281768.77279478,4810076.58107005,23226291.5308393,1424753.074084,353310.901363148,4945757.78140108,5956405.74801453,14992045.6340938,1444234.95408533,18431109.9121463,7447408.69228526,3473517.87388803,7810013.25841766,2234019.84055174,8991536.59664899,6911528.74123025
"S_DGCC","S_DGCC 46:4 +4O",1345264.16814169,2010922.31563114,1343530.08866072,1538400.15658507,1700001.99254872,1971383.23095088,1203173.42313123,843394.950446087,1329399.95072989,1866519.9219081,1773575.57635646,978382.742267568,1068171.09479161,1593892.94624744,1512693.26169479,2557176.49762659,3594593.03011532,2527918.96925541,2843008.79349813,4438642.66946103,2251116.72459634,2098607.58139749,3132252.39034795,2333050.9328628,2576105.20167948,3714522.48151951,2622983.47218644,2370073.79074453,2536958.19160751,3625029.11760427,3472681.91844532,1456051.63138811,3056982.89543872,2030985.32677992,1475359.57610674,1647228.15624598
"S_DGCC","S_DGCC 48:1 +1O",2043577.95986108,1141803.39441221,617595.264061,4211646.97688651,2131691.59981743,1002584.21759783,2036643.70222391,1199965.97794572,1197825.74236226,3579343.1764107,1124860.81357412,2615407.32109773,1700646.00332649,1436048.39771863,3422650.18751394,2150253.46738907,1372617.8615466,1131558.56243144,572083.543904942,4695963.11088168,1525126.19517039,2148955.20653758,2685525.45942871,427279.657508729,117270.255624242,798202.371176712,787695.220987373,2032881.63986597,757362.342490678,2612064.73709268,4140723.01765664,1964830.70059806,3374987.98744625,1008865.66036133,2326891.2944239,1175134.15506262
"S_DGCC","S_DGCC 48:1 +4O",2936708.02466237,1184170.2976142,734377.205489762,3483382.90394997,5327990.29735732,1278875.56970922,1893206.03955769,655368.959829908,1948481.75085752,1415740.36643692,586310.594428107,1398855.701992,497805.161985423,1681639.58993689,1561658.15349663,4061417.72958167,3337407.6016361,5659286.30020449,1817089.86869359,5290381.24412145,1405476.83290488,1987730.08040712,5412909.2218676,675192.11521751,101371.796668677,2349183.47527343,2359500.7035158,5996953.87842043,961823.445058777,6623632.0406695,3408029.74128447,3167671.75238016,5045131.08009804,859430.45835938,3760623.93974731,2877986.06752227
"S_DGCC","S_DGCC 48:2 +1O",1944469.90926187,426892.667521166,0,4445506.3315996,3367516.22682533,1501813.15265654,1632790.90822283,1183773.78744129,1573017.24754108,2496322.24678578,603518.187421757,5705250.55105495,1084587.93955622,531561.884593748,8286867.89039671,3579626.88573979,3905883.51606156,668630.136576478,231394.815088629,4617599.17235688,2160661.08383503,5808422.28847722,740572.256889141,0,57411.4149194318,1981743.66312849,2205557.05431193,5780327.39123738,704606.507802318,1205738.62705807,8038538.66099517,2469905.37605064,8728849.68403703,292208.765847446,4651215.0841912,2003283.3507266
"S_DGCC","S_DGCC 48:2 +4O",4966282.64449808,3307204.36260232,1276917.42625702,7195704.30346861,7618697.17098631,3735567.45624271,4038243.7962694,1462745.22516606,3649014.57854482,3890568.97246872,1320953.8743996,2866402.42737753,1038038.20389869,5481658.56874616,677673.313884149,9406677.15941162,10501117.7490555,6615757.12285857,2614080.25123264,10128299.5145637,3991181.25623712,6597638.61561758,7373245.31301589,1580286.19002228,1008831.72548682,3987669.20610017,6994421.10543565,9374204.7462986,3711306.9938036,11254951.8837555,9353171.10411896,7040653.84063245,7812640.24721621,2559830.82129688,7461047.72791706,6626990.82980314
"S_DGCC","S_DGCC 48:6 +1O",0,20880638.0493892,0,11963116.2980558,4138445.22404658,26075033.0455702,29870554.3025134,0,29704725.6992379,0,0,0,0,0,0,7965133.36693994,0,2369747.0417207,843863.328731617,18241612.4452295,0,0,125642.979823849,0,0,0,0,0,0,7889452.40862359,0,39656470.1679918,0,0,0,0
"S_DGCC","S_DGCC 48:7 +1O",0,39786458.600861,0,17347666.7571902,12381584.1086625,44242310.3930527,41946547.4253993,0,44515821.1636184,0,0,0,0,0,0,12841727.6834886,0,5401284.28543872,1400246.82541241,24126873.3788442,49014.4373806615,0,2042913.23506776,0,0,0,0,0,0,13363906.2697947,0,63646937.8220294,0,0,0,0
"S_DGCC","S_DGCC 50:4 +2O",4330870.45237974,713862.109167404,1532815.58505495,5250197.32952507,4923989.09678341,652080.057415025,1373024.95314433,850885.197719515,1502711.34875056,1092530.40404024,2681424.58738685,1318904.47305216,113368.112447289,3988009.74933208,2652059.9802474,5186517.24819939,3129034.21939728,5766345.45492293,3314004.01381617,8914460.09267635,2261042.57457688,4801307.39294688,7817879.76312763,2845495.05310177,93448.4803340495,3323452.1629112,3724606.78198718,4798173.65060525,961966.649196791,7419803.7395026,7214128.97517374,1309909.73730085,3037054.52114285,3840460.01720443,3990175.42415815,7598747.19442186
"S_DGCC","S_DGCC 52:4 +4O",0,15911838.0931357,75394.0470027394,13462081.2726672,8076202.01454203,16867301.1335103,17261933.6637233,69270.7375305727,18882382.3670109,110591.807350079,115878.578222616,47179.3628638241,41074.9783095509,185422.025338667,111619.2762821,12442317.8052899,160775.796769467,9991450.72740643,1582474.87669165,27400204.0815094,259154.651327121,111472.788669471,3609161.07530817,489816.034607645,406723.169658322,171718.252138703,193842.706558891,260344.357858814,310815.484470772,6483734.48190427,112880.663266084,28077768.8143654,179175.59629847,161846.046452934,43856.007129319,102365.140153964
"SQDG","SQDG 28:0",139175343.703956,18694955.0087728,16391463.3426707,76682755.1754958,49923361.1213737,25394562.9407504,25578936.2955328,23609449.0562893,28211929.2455144,101715354.498244,23836775.7104541,311022372.269849,29578732.2206075,42971269.0679301,255890097.286209,77362876.9872454,332211040.711894,26812166.6031582,13844677.1773984,98428460.6491364,106387198.111749,347513581.312011,32487175.8477545,22554620.1676115,9061017.41013297,204708490.722224,281474365.478058,463201408.989311,64357762.0651987,59888979.0430601,449826547.457581,40743932.8115329,403251149.204776,22834845.7495199,329592566.777043,225421971.278721
"SQDG","SQDG 28:0 +1O",909649.800996238,0,499282.494124468,1553768.74577852,751384.021901674,285211.44464049,375104.597768948,1098208.59433877,101294.309998186,1890430.48907024,727544.895891895,1980774.45954451,1116282.05572075,1031737.68145071,1515682.41689126,967395.616692083,824242.61985055,476108.121911692,406299.724133021,741026.675750302,1347433.04314351,1529285.23726595,5782030.06964922,1097682.01022975,290146.380797258,495179.425387266,1336468.58447292,2561768.82073202,770525.74127308,945596.175267297,1313234.71515601,560380.987365439,2317347.4234718,615420.315066189,1619508.37792725,2408718.75880373
"SQDG","SQDG 28:2 +1O",469495.577171968,73751.8979458545,338647.918718577,455144.952126281,279794.796206533,178908.049171902,127909.459492078,310720.667776195,40961.1636403005,441726.118903469,22515.4565473797,2057588.25804325,282498.62922085,115767.893565451,328045.600264549,577010.551504408,67516.7207528412,274412.946154412,476383.55258469,200062.851624862,250861.997665495,348993.903348092,745400.651117689,246967.230390749,23002.3427701174,145202.925077978,471795.831806779,750067.03998008,97187.6542300147,480795.333814199,364969.616239713,247151.232386231,2136963.80212519,152873.597990217,1383322.23525425,1184174.3389507
"SQDG","SQDG 30:0",19467362.2000065,8367557.49408345,4933280.72472813,32037948.4916113,15567125.9847106,10412452.8686139,9914868.48564232,12930013.917929,11321485.6443,82923496.0909895,12911643.4204382,31882955.8854353,16633666.0446105,10225261.1849259,33780425.132672,30106484.3127458,43835056.903245,6461020.70419278,4256809.06055713,29062606.4638815,91207544.3285388,37414772.424754,4423750.12808312,4899586.27527453,6692730.39906908,11936970.109928,32576016.5178083,45364635.7770595,42155499.5905118,19517009.4907989,73003817.3681694,10448082.3074932,27248262.7248717,3327324.50931727,27807568.2338232,16144194.5432966
"SQDG","SQDG 30:2 +1O",170077.945964389,0,50602.0475317634,905061.445037553,525041.636490358,170074.327348505,143668.055433923,497662.415219384,23699.334541133,935553.335899705,417491.218390058,642232.222208444,255178.102191183,125901.42920641,1743924.92613385,343197.530438851,370551.102405981,168631.055138662,0,382990.905475624,478679.110368789,725082.455709228,2289075.89008633,257038.793038243,137781.82079174,83251.04411421,240875.264468832,1783896.1750682,1677923.80960134,454212.166483677,726478.65882989,307676.881365856,722740.089239193,65010.6635036495,474816.002972365,685407.982506005
